claim,truth,pred,raw
ATTC VR-84 is a patent for Zika virus that comes f,Misleading,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

There is"
"Planned Parenthood is ""not actually doing women’s ",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that Planned Parenthood does not provide any"
We've caught Iran cheating on the interim (nuclear,False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

This claim"
The Claim: Aspirin Can Reduce the Risk of Alzheime,False,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

Numerous"
"North Korea to launch medical tourism, targeting v",True,Misleading,"I would classify this claim as: 

2. Misleading

The claim is technically accurate in the"
There is a demonstrable link between marijuana leg,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests a direct causal link between marijuana"
"A forthcoming Russian reality show called ""Game2: ",False,Misleading,"I would classify this claim as: 2. Misleading.

The claim is technically accurate in that"
Ginger Supplements Might Ease Inflammation Linked ,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
Cyclone death toll above 750; fighting disease new,True,Misleading,"I would classify this claim as ""Misleading"". The claim mentions a specific number (750) which"
"Here in Florida, I’ve slashed government by 10 per",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that the speaker has directly reduced the"
"Every dropout costs us $72,000 for the life of tha",Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in that the average"
"Muslim nurses now have the ""option of participatin",False,Misleading,"I would classify this claim as ""Misleading"". The claim implies that Muslim nurses are being given an"
After initially agreeing with Republicans on an am,Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim implies that Democrats intentionally derailed the"
U.S. 'gag rule' linked to 40% jump in abortions in,True,Misleading,"I would classify this claim as 'Misleading'. 

The claim likely refers to the Helms Amendment"
Sometimes I was the only 'no' vote on the entire b,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Trial Shows Cystic Fibrosis Drug Helped Ease Breat,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Fish Oil Pills During Pregnancy Might Mean Stronge,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Numer"
"Three border agents in San Diego ""were very badly ",Unverifiable,Misleading,"I would classify this claim as ""Misleading"". The claim implies that three border agents were severely injured"
Clusters of illness linked to CBD vapes share 2nd ,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The claim mentions ""clusters of illness linked to"
HIV in America: Studies zero in on trouble spots.,True,Misleading,"I would classify this claim as ""Misleading"". The claim implies that studies in America have identified specific"
Inmate awaiting mental health treatment dies in As,True,Unverifiable,"I would classify this claim as ""Unverifiable"". The reason is that the claim is too vague"
Sanofi to cut U.S. insulin costs for some patients,True,True,"I would classify this claim as ""True"". Sanofi, a pharmaceutical company, has indeed announced plans"
Stanford team finds blood test to help identify Al,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
New Breast Reconstruction Technique Provides Bette,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"Theophilus Van Kannel, who developed the revolving",False,Misleading,"I would classify this claim as 'Misleading'. 

The claim is technically accurate in stating that The"
U.S. President Donald Trump golfed several times a,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
Same-day hip replacements get patients back on the,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that same-day hip replacements result"
New transplant research aims to salvage infected d,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
I'm all ears: fossils reveal human ancestors' hear,True,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
"Reince Priebus Says Hillary Clinton took ""money fr",Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that Hillary Clinton"
Problems spur FDA caution on insulin pump,True,Unverifiable,"I would classify the claim as ""Unverifiable"" since I couldn't find any information about the"
"NASA twins study explores space, the final genetic",True,Misleading,"I would classify this claim as ""Misleading"". The claim is technically accurate in stating that NASA has"
Crohn’s patients respond to J&J’s Stelara in study,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

The"
Ohio committee rejects medical marijuana for anxie,True,Misleading,"I would classify this claim as ""Misleading"". 

The claim implies that the Ohio committee has outright"
The number of doctors in specialist psychiatry tra,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

This"
"Grocery store chain H-E-B's ""hurricane emergency s",Misleading,Misleading,"I would classify this claim as: 2. Misleading

The claim is technically accurate in that"
Teen eating habits may help cut breast cancer risk,Misleading,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

Research"
"More lives are lost from violence against women, s",Misleading,True,"I would classify this claim as:

1. True: Scientifically proven and consensus-backed.

This claim"
“Boil some orange peels wit cayenne pepper in it s,False,Misleading,"I would classify this claim as ""Misleading"". 

The claim suggests that boiling orange peels with"
Wrist replacement surgery is a last resort for tho,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

W"
New psoriasis drug is more effective than current ,False,Unverifiable,"I would classify this claim as ""Unverifiable"" because it makes a specific claim about the effectiveness"
"Walter ""Blackie"" Wetzel, a former leader of the Bl",True,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in stating that Walter"
"The UK is performing 240,000 Covid-19 tests a day.",Misleading,Misleading,"I would classify this claim as ""Misleading"". 

The claim is technically accurate in the sense that"
What is and isn't a Schedule I narcotic is a job f,Misleading,Misleading,"I would classify this claim as ""Misleading"". The claim appears to be factually incorrect, as"
Researchers produce first widely protective vaccin,False,True,"I would classify this claim as: 1. True: Scientifically proven and consensus-backed.

There"
A medical examiner's conclusion that Health and Hu,False,True,"I would classify this claim as: 

1. True: Scientifically proven and consensus-backed.

The"
 A federal judge has approved GOP Congressman Trey,False,False,"I would classify this claim as: 

3. False: Factually incorrect or fabricated.

The claim"
